1,2,rep_fid,cred,birthyear_S2,birthmonth_S2,gender_S2,birthyear_S1,birthmonth_S1,gender_S1
621064104,621064105,621064,NA,1993,1,1,1996,10,0
621068105,621068106,217680,2,2010,4,1,2006,3,0
621069105,621069106,621069,2,2010,1,1,2006,9,0
621070105,621070106,621070,NA,2003,8,0,2008,5,1
621070105,621070107,621070,NA,2007,1,0,2008,5,1
621070106,621070107,621070,1,2007,1,0,2003,8,0
621070110,621070621,628522,2,2016,11,1,2009,11,0
621070111,621070103,621070,2,1978,11,1,1990,2,0
621071106,621071105,621071,2,1999,3,1,2008,1,0
621072104,621072105,621072,NA,1995,8,1,1993,11,0
621073105,621073521,621073,0,2013,11,1,2003,5,1
621074104,621074105,621074,NA,1988,4,0,1990,2,1
621074104,621074106,621074,1,1995,9,0,1990,2,1
621074105,621074106,621074,NA,1995,9,0,1988,4,0
621080105,621080106,621080,2,2008,11,0,2004,7,1
621081103,621081104,621081,2,1986,12,1,1984,10,1
621081502,621081602,621081,NA,2016,8,1,2012,11,0
621082105,199736601,199736,NA,2016,11,0,2007,5,1
621084104,621084105,235027,0,1992,10,0,1990,7,1
621085104,621085103,621085,2,1995,11,1,2002,8,1
621086104,621086571,621086,2,2014,10,1,1996,4,0
621086104,621086105,621086,NA,1997,10,1,1996,4,0
621086105,621086571,621086,NA,2014,10,1,1997,10,1
621088104,621088103,621088,NA,1986,11,1,1995,12,0
621089104,621089103,621089,2,2001,8,1,2004,11,1
621091104,621091103,621091,2,2000,11,1,2005,11,0
621091104,621091105,621091,2,2007,12,1,2005,11,0
621091105,621091103,621091,2,2000,11,1,2007,12,1
621095104,621095105,621095,2,2007,12,1,2004,12,0
621097103,621097104,621097,2,1995,12,0,1999,10,1
621100105,621100101,621100,2,1987,10,1,1992,6,1
621100401,621100501,621100,3,2012,9,1,2011,6,0
621101103,621101104,621101,NA,1992,8,0,1999,2,1
621101103,621101105,621101,2,1996,3,0,1999,2,1
621101105,621101104,621101,NA,1992,8,0,1996,3,0
621102103,621102104,621102,2,2000,4,1,1995,11,1
621102105,217711551,217711,NA,1995,11,1,2003,1,0
621102105,217711552,217711,NA,2000,4,1,2003,1,0
621103104,621103103,621103,2,2001,3,0,2002,7,1
621104103,621104104,166726,NA,1982,4,0,1991,12,1
621106103,621106104,621106,2,1998,2,0,1999,10,1
621109105,621109106,621109,2,1997,9,0,1994,1,1
621110105,621110106,621110,2,1999,11,0,1997,11,1
621110105,621110107,621110,2,1995,2,0,1997,11,1
621110106,621110107,621110,2,1995,2,0,1999,11,0
621111104,621111105,621111,NA,1998,1,0,1985,5,0
621113103,621113104,621113,NA,1991,2,0,1992,8,1
621118107,621118108,621118,2,2007,10,1,2004,10,0
621119103,621119102,621119,2,1988,2,1,1985,10,0
621119401,621119621,621119,NA,2016,5,1,2012,12,1
621121104,621121103,621121,2,2001,10,0,2005,8,0
621121104,621121105,621121,2,2007,12,1,2005,8,0
621121105,621121103,621121,2,2001,10,0,2007,12,1
621122106,621122105,621122,2,2000,4,0,2007,7,1
621123104,621123103,621123,2,1993,12,0,1995,11,0
621124105,621124401,621124,2,2010,10,0,2005,9,1
621126105,621126106,621126,2,2000,12,0,2004,3,1
621126107,621126101,621126,NA,1982,9,1,1975,8,1
621127105,621127401,621127,2,2010,7,1,2008,7,1
621128104,621128105,621128,2,1989,12,1,1989,2,0
621128552,621128553,621128,3,2015,7,1,2015,7,1
621130104,621130105,621130,2,1999,3,1,1994,1,1
621131104,621131106,621131,2,2000,11,1,1996,1,0
621131104,621131105,621131,2,1998,1,0,1996,1,0
621131105,621131106,621131,2,2000,11,1,1998,1,0
621132105,621132106,621132,2,2007,12,0,2005,12,0
621132105,621132107,621132,2,2009,4,1,2005,12,0
621132106,621132107,621132,2,2009,4,1,2007,12,0
621133401,621133402,621133,3,2012,5,1,2011,5,1
621134106,621134105,621134,2,1988,2,0,1995,3,0
621134107,621134108,621134,2,2009,1,0,2009,12,1
621135105,621135106,621135,2,2009,7,0,2004,6,0
621135105,621135107,621135,2,2010,10,1,2004,6,0
621135106,621135107,621135,2,2010,10,1,2009,7,0
621137104,621137102,621137,NA,1983,12,1,1987,3,0
621137502,621137551,621137,3,2015,11,1,2013,9,0
621137502,621137601,621137,NA,2017,11,1,2013,9,0
621137551,621137601,621137,NA,2017,11,1,2015,11,1
621138105,621138106,621138,2,2007,10,0,2002,3,1
621139401,621139106,251559,2,2008,12,1,2010,10,1
621141104,621141103,621141,NA,1985,3,1,1987,5,0
621141401,621141501,621141,3,2013,11,1,2011,12,0
621142105,621142106,621142,NA,2009,10,1,2005,7,0
621143104,621143401,621143,2,2011,11,1,2007,1,1
621143105,621143101,621143,NA,1980,10,1,1979,9,1
621144104,621144103,621144,0,2001,2,1,2003,7,1
621159401,621159501,628597,NA,2013,9,1,2011,7,0
621161103,995587432,995587,2,1998,4,1,2001,2,1
621162105,621162106,621162,2,2009,12,0,2006,7,1
621163106,621163102,608785,2,2006,2,1,2001,5,0
621173106,621173105,190148,2,2001,3,0,2005,12,0
621178103,621178104,621178,2,1993,3,1,1990,4,1
621181105,621181531,621181,NA,1995,12,1,1998,9,0
621181603,621181602,621181,NA,2014,8,1,2017,2,0
621182103,621182104,621182,2,1996,5,1,1995,7,0
621184103,621184431,621184,NA,1995,10,1,2005,8,1
621187104,621187601,621187,NA,2016,7,0,2006,5,0
621194502,621194601,621194,NA,2018,5,0,2014,5,1
621195431,621195432,621195,NA,1991,3,1,1994,1,0
621197431,621197432,621197,NA,1997,2,1,1996,6,0
621197531,621197431,621197,NA,1996,6,0,1994,11,0
621197531,621197432,621197,NA,1997,2,1,1994,11,0
621199103,621199433,621199,NA,2010,7,0,1997,4,1
621200531,621200532,621200,NA,1994,11,1,1992,12,1
621202104,621202105,621202,2,2008,4,0,2004,2,1
621204432,621204103,621204,2,2001,4,0,2012,7,0
621208103,621208105,621208,2,2000,12,0,2004,2,1
621209401,621209105,621209,2,2000,2,1,2009,12,1
621211105,621211106,621211,2,2009,7,1,2003,1,0
621213109,621213501,621213,2,2013,11,0,2004,7,1
621213109,621213110,621213,2,2006,10,0,2004,7,1
621213110,621213501,621213,2,2013,11,0,2006,10,0
621214105,621214106,621214,2,1999,7,1,2004,6,1
621215105,621215106,621215,2,1994,12,1,1990,5,1
621216105,621216106,621216,2,2000,11,0,1996,9,1
621217501,621217105,621217,NA,2001,12,1,2013,6,1
621218105,621218501,621218,2,2013,1,1,2009,11,1
621218105,621218621,621218,NA,2017,2,0,2009,11,1
621218501,621218621,621218,NA,2017,2,0,2013,1,1
621219103,621219106,621219,2,1997,7,0,2000,9,1
621219104,621219103,621219,2,2000,9,1,1995,12,0
621219104,621219105,621219,0,1996,6,0,1995,12,0
621219104,621219106,621219,2,1997,7,0,1995,12,0
621219105,621219106,621219,0,1997,7,0,1996,6,0
621219105,621219103,621219,0,2000,9,1,1996,6,0
621222105,621222104,621222,2,1994,1,1,1999,7,1
621223105,621223402,621223,2,2010,12,0,2003,9,0
621223105,621223401,621223,2,2007,5,0,2003,9,0
621223105,621223403,621223,2,2010,12,1,2003,9,0
621223401,621223403,621223,2,2010,12,1,2007,5,0
621223401,621223402,621223,2,2010,12,0,2007,5,0
621223402,621223403,621223,3,2010,12,1,2010,12,0
621225104,621225103,621225,2,1991,9,1,1994,9,0
621225105,621225104,621225,2,1994,9,0,1996,1,0
621225105,621225103,621225,2,1991,9,1,1996,1,0
621225601,621225602,621225,NA,2018,6,0,2017,1,0
621226104,621226401,621226,2,2012,3,0,2003,2,1
621227105,621227551,621227,3,2014,12,1,2010,6,0
621228105,621228401,621228,2,2013,1,1,2004,9,0
621228105,621228551,621228,NA,2013,1,0,2004,9,0
621228401,621228551,621228,NA,2013,1,0,2013,1,1
621229105,621229106,621229,NA,1989,1,1,2005,3,1
621231106,621231401,621231,2,2010,8,1,1995,9,1
621231106,621231402,621231,0,2012,3,0,1995,9,1
621231401,621231402,621231,0,2012,3,0,2010,8,1
621232104,621232101,621232,2,1990,11,1,1993,8,1
621232502,621232603,621232,3,2017,10,0,2014,1,1
621233104,621233103,621233,2,1985,2,1,2001,6,0
621233104,621233106,621233,2,1984,1,1,2001,6,0
621233106,621233103,621233,2,1985,2,1,1984,1,1
621233108,621233401,621233,2,2011,5,1,2009,9,0
621233109,621233402,621233,2,2010,12,0,2009,1,0
621233109,621233501,621233,2,2013,9,1,2009,1,0
621233402,621233501,621233,3,2013,9,1,2010,12,0
621235502,621235602,621235,3,2017,2,1,2014,3,0
621235502,621235601,621235,3,2015,7,1,2014,3,0
621235601,621235602,621235,3,2017,2,1,2015,7,1
621236552,621236601,621236,3,2018,7,0,2015,5,0
621237103,621237104,621237,2,2002,5,1,2004,7,1
621239107,621239105,621239,2,1995,9,1,1999,9,0
621241104,621241106,621241,2,2008,4,0,2004,8,1
621241104,621241105,621241,2,2009,9,0,2004,8,1
621241105,621241106,621241,2,2008,4,0,2009,9,0
621242103,621242104,621242,2,1997,2,1,1995,8,1
621242103,621242105,621242,2,1998,7,0,1995,8,1
621242104,621242105,621242,2,1998,7,0,1997,2,1
621242106,621242103,621242,2,1995,8,1,2008,8,1
621242106,621242104,621242,2,1997,2,1,2008,8,1
621242106,621242105,621242,2,1998,7,0,2008,8,1
621243105,621243101,621243,2,1984,12,1,1999,12,1
621244103,621244104,621244,NA,1989,11,1,1987,10,0
621244105,621244103,621244,NA,1987,10,0,1992,7,0
621244105,621244104,621244,2,1989,11,1,1992,7,0
621244401,621244501,621244,3,2013,10,1,2011,1,0
621244401,621244502,621244,3,2012,7,0,2011,1,0
621244501,621244502,621244,3,2012,7,0,2013,10,1
621246103,621246502,621246,2,2013,10,1,2009,7,0
621246103,621246501,621246,2,2012,7,0,2009,7,0
621246104,621246102,621246,NA,1986,NA,1,1992,8,1
621246105,621246107,621246,2,1989,11,0,1996,3,1
621246105,621246108,621246,2,2006,6,0,1996,3,1
621246105,621246102,621246,NA,1986,NA,1,1996,3,1
621246105,621246104,621246,NA,1992,8,1,1996,3,1
621246105,621246106,621246,2,1999,9,1,1996,3,1
621246106,621246104,621246,NA,1992,8,1,1999,9,1
621246106,621246102,621246,NA,1986,NA,1,1999,9,1
621246107,621246102,621246,NA,1986,NA,1,1989,11,0
621246107,621246104,621246,NA,1992,8,1,1989,11,0
621246107,621246106,621246,2,1999,9,1,1989,11,0
621246107,621246108,621246,2,2006,6,0,1989,11,0
621246108,621246102,621246,NA,1986,NA,1,2006,6,0
621246108,621246106,621246,2,1999,9,1,2006,6,0
621246108,621246104,621246,NA,1992,8,1,2006,6,0
621246501,621246502,621246,3,2013,10,1,2012,7,0
621247106,621247103,621247,2,1992,9,1,1995,6,0
621247107,621247103,621247,2,1992,9,1,1997,3,0
621247107,621247106,621247,2,1995,6,0,1997,3,0
621247108,621247401,621247,3,2011,10,1,2010,6,0
621248104,621248105,621248,2,2004,8,0,2003,5,1
621248104,621248103,621248,2,1998,10,0,2003,5,1
621248105,621248103,621248,2,1998,10,0,2004,8,0
621250103,621250105,621250,1,1999,11,0,1989,10,1
621250104,621250105,621250,2,1999,11,0,1993,11,1
621250104,621250103,621250,1,1989,10,1,1993,11,1
621252104,621252103,621252,NA,NA,NA,1,1985,8,0
621253103,621253104,621253,2,2001,2,0,1999,3,1
621253105,621253103,621253,2,1999,3,1,2004,6,0
621253105,621253104,621253,2,2001,2,0,2004,6,0
621255103,621255104,621255,NA,1991,5,1,1988,11,0
621256105,621256106,621256,2,1993,11,0,1990,1,1
621256105,621256107,621256,2,1997,2,1,1990,1,1
621256107,621256106,621256,2,1993,11,0,1997,2,1
621257104,621257105,621257,2,2000,7,1,1998,11,0
621259103,621259102,621259,NA,1990,11,1,1987,NA,0
621259501,621259502,621259,3,2013,10,0,2012,7,0
621259501,621259601,621259,3,2015,2,1,2012,7,0
621259502,621259601,621259,3,2015,2,1,2013,10,0
621260106,621260105,621260,NA,2001,8,0,2003,5,1
621260106,621260107,621260,NA,2007,7,1,2003,5,1
621260106,621260108,621260,NA,2005,10,1,2003,5,1
621260107,621260105,621260,NA,2001,8,0,2007,7,1
621260107,621260108,621260,NA,2005,10,1,2007,7,1
621260108,621260105,621260,NA,2001,8,0,2005,10,1
621262105,621262103,621262,2,1985,8,1,1987,4,1
621262106,621262108,621262,2,2009,9,1,2006,11,0
621262106,621262107,621262,2,2007,9,0,2006,11,0
621262107,621262108,621262,2,2009,9,1,2007,9,0
621263103,621263104,621263,NA,1994,8,1,1992,11,1
621264401,621264501,621264,3,2013,4,1,2011,2,1
621265104,621265101,621265,2,1991,7,1,1993,12,1
621265104,621265105,621265,2,1995,8,0,1993,12,1
621265105,621265101,621265,2,1991,7,1,1995,8,0
621266105,621266106,621266,2,2000,10,0,2002,11,1
621267105,621267401,275965,2,2011,1,0,2008,10,1
621268104,621268103,621268,NA,1995,4,1,1999,4,1
621272103,621272104,621272,2,1994,1,0,1991,12,1
621273104,621273571,115905,1,2014,11,1,2008,3,0
621275103,621275104,621275,2,1994,4,0,1991,12,1
621276105,621276106,580199,2,2010,4,1,2006,5,0
621277101,621277104,621277,2,1985,11,1,1988,11,0
621279108,621279521,621279,2,2013,3,0,2004,3,1
621280104,621280103,621280,2,1988,12,1,1990,6,0
621283105,621283106,621283,2,2009,12,1,2006,8,1
621284501,621284601,621284,3,2016,9,1,2014,4,0
621286104,621286105,621286,2,1995,9,1,1992,5,0
621287103,621287104,621287,2,1998,10,0,1996,1,1
621287601,621287102,621287,NA,1974,2,1,1994,3,0
621288104,621288103,621288,2,1980,2,1,1982,2,1
621288105,621288551,621288,2,2016,1,0,2008,10,1
621293105,621293106,621293,NA,1997,8,0,1994,10,1
621293107,621293105,621293,1,1994,10,1,2002,7,1
621293107,621293106,621293,NA,1997,8,0,2002,7,1
621295103,621295104,621295,1,1993,5,0,1990,9,1
621296105,621296401,621296,2,2011,8,1,2009,11,0
621299104,621299601,621299,2,2016,10,0,2009,6,1
621300102,621300106,621300,NA,1989,11,1,1991,4,1
621307105,621307106,621307,2,2007,4,1,2005,2,0
621310105,621310106,621310,2,1989,10,1,1991,4,0
621313104,621313103,621313,NA,1976,2,1,1982,2,1
621313107,621313571,621313,NA,2016,4,0,2010,8,1
621318104,621318105,621318,NA,1987,8,0,1991,2,1
621322501,621322601,621322,3,2017,8,1,2012,8,0
621323105,621323101,621323,NA,1970,9,1,1974,3,1
621324104,621324103,621324,1,1992,7,1,1996,9,1
